row_id,workflow_type,task_count,instance,actual_num_tasks,num_edges,dag_depth,max_parallel_width,critical_path_tasks,num_task_categories,total_input_bytes,platform_name,num_hosts,cores_per_host,total_cores,speed_gf,net_bw,net_lat,disk_bw,watt_idle,watt_busy,makespan_sec,energy_joules
280a33bdce,Seismology,250,10,248,247,2,247,2,2,4506353,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,0.0661,10.31
10115ecd90,Seismology,250,10,248,247,2,247,2,2,4506353,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,0.0089,0.94
8912de3e4f,Seismology,250,10,248,247,2,247,2,2,4506353,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,0.0078,1.19
b4cd70399e,Seismology,250,10,248,247,2,247,2,2,4506353,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,0.0078,3.75
056eaadeb9,Seismology,300,1,298,297,2,297,2,2,5311789,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,0.1462,13.92
cad1cbdc0f,Seismology,300,1,298,297,2,297,2,2,5311789,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,0.0804,12.65
04bc00d4b3,Seismology,300,1,298,297,2,297,2,2,5311789,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,0.01,1.08
78f6908797,Seismology,300,1,298,297,2,297,2,2,5311789,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,0.0092,1.4
39ed63b5fc,Seismology,300,1,298,297,2,297,2,2,5311789,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,0.0092,4.42
fc8fa01fe3,Seismology,300,2,298,297,2,297,2,2,5475666,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,0.1497,14.34
3d82d8b2f7,Seismology,300,2,298,297,2,297,2,2,5475666,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,0.079,12.71
40ab1d337b,Seismology,300,2,298,297,2,297,2,2,5475666,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,0.0102,1.11
a153c75441,Seismology,300,2,298,297,2,297,2,2,5475666,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,0.0095,1.46
d39f79de1d,Seismology,300,2,298,297,2,297,2,2,5475666,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,0.0095,4.58
c680a18cfd,Seismology,300,3,298,297,2,297,2,2,5515450,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,0.1392,13.23
323628c4b0,Seismology,300,3,298,297,2,297,2,2,5515450,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,0.075,11.9
794fa69c02,Seismology,300,3,298,297,2,297,2,2,5515450,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,0.0102,1.08
589f2361e6,Seismology,300,3,298,297,2,297,2,2,5515450,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,0.0095,1.44
bc5cf26ee5,Seismology,300,3,298,297,2,297,2,2,5515450,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,0.0095,4.56
02921f9c62,Seismology,300,4,298,297,2,297,2,2,5308076,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,0.1499,14.18
efe6430267,Seismology,300,4,298,297,2,297,2,2,5308076,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,0.0796,12.68
3cbefb6aac,Seismology,300,4,298,297,2,297,2,2,5308076,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,0.0098,1.08
48bf716cb2,Seismology,300,4,298,297,2,297,2,2,5308076,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,0.0093,1.42
0930fe845a,Seismology,300,4,298,297,2,297,2,2,5308076,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,0.0093,4.48
476e8ae925,Seismology,300,5,298,297,2,297,2,2,5622698,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,0.1554,14.85
bb2ad38e61,Seismology,300,5,298,297,2,297,2,2,5622698,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,0.0814,13.12
1c3d5e9a31,Seismology,300,5,298,297,2,297,2,2,5622698,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,0.0103,1.13
a1546084f8,Seismology,300,5,298,297,2,297,2,2,5622698,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,0.0097,1.49
f4323c9cb9,Seismology,300,5,298,297,2,297,2,2,5622698,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,0.0097,4.7
d37181a03c,Seismology,300,6,298,297,2,297,2,2,5264138,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,0.1422,13.54
6e7ef65264,Seismology,300,6,298,297,2,297,2,2,5264138,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,0.075,12.02
c97b969cac,Seismology,300,6,298,297,2,297,2,2,5264138,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,0.01,1.07
731b6e1cdb,Seismology,300,6,298,297,2,297,2,2,5264138,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,0.0091,1.39
82f35e70d6,Seismology,300,6,298,297,2,297,2,2,5264138,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,0.0091,4.37
d0d1162c05,Seismology,300,7,298,297,2,297,2,2,5561946,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,0.1403,13.34
ed14b99fb5,Seismology,300,7,298,297,2,297,2,2,5561946,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,0.0756,12.0
d2fead9ae3,Seismology,300,7,298,297,2,297,2,2,5561946,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,0.0104,1.09
4bb6cb5f9e,Seismology,300,7,298,297,2,297,2,2,5561946,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,0.0095,1.44
dedb672ff7,Seismology,300,7,298,297,2,297,2,2,5561946,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,0.0095,4.55
af61528ff0,Seismology,300,8,298,297,2,297,2,2,5453603,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,0.1473,14.11
33d7487524,Seismology,300,8,298,297,2,297,2,2,5453603,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,0.0784,12.56
96f7c32604,Seismology,300,8,298,297,2,297,2,2,5453603,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,0.0105,1.12
44b701082d,Seismology,300,8,298,297,2,297,2,2,5453603,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,0.0094,1.44
94224955b5,Seismology,300,8,298,297,2,297,2,2,5453603,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,0.0094,4.53
6bbbc99264,Seismology,300,9,298,297,2,297,2,2,5418275,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,0.146,14.15
faf14d4abd,Seismology,300,9,298,297,2,297,2,2,5418275,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,0.0771,12.48
e055915a6b,Seismology,300,9,298,297,2,297,2,2,5418275,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,0.0102,1.1
fda2db4179,Seismology,300,9,298,297,2,297,2,2,5418275,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,0.0093,1.42
8e1e3bea17,Seismology,300,9,298,297,2,297,2,2,5418275,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,0.0093,4.48
c7c66e7bab,Seismology,300,10,298,297,2,297,2,2,5319074,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,0.1416,13.62
8231a402e4,Seismology,300,10,298,297,2,297,2,2,5319074,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,0.075,12.07
7d75e71322,Seismology,300,10,298,297,2,297,2,2,5319074,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,0.0101,1.08
7638631b48,Seismology,300,10,298,297,2,297,2,2,5319074,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,0.0092,1.4
4a900f2df1,Seismology,300,10,298,297,2,297,2,2,5319074,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,0.0092,4.42
f8708e079b,Seismology,400,1,398,397,2,397,2,2,7414154,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,0.199,19.12
a108cc64da,Seismology,400,1,398,397,2,397,2,2,7414154,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,0.1038,16.81
8144aadb5d,Seismology,400,1,398,397,2,397,2,2,7414154,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,0.0135,1.47
8426911623,Seismology,400,1,398,397,2,397,2,2,7414154,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,0.0129,1.97
46ff60d260,Seismology,400,1,398,397,2,397,2,2,7414154,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,0.0127,6.15
b62b9433e4,Seismology,400,2,398,397,2,397,2,2,7401028,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,0.1997,19.28
c0067414f6,Seismology,400,2,398,397,2,397,2,2,7401028,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,0.104,16.9
d110e42803,Seismology,400,2,398,397,2,397,2,2,7401028,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,0.0135,1.47
a01bb4e7bf,Seismology,400,2,398,397,2,397,2,2,7401028,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,0.013,1.99
3f181dd90a,Seismology,400,2,398,397,2,397,2,2,7401028,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,0.0129,6.24
1e89fcb725,Seismology,400,3,398,397,2,397,2,2,7279271,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,0.2028,19.69
500f2b780e,Seismology,400,3,398,397,2,397,2,2,7279271,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,0.1065,17.3
5b5049320c,Seismology,400,3,398,397,2,397,2,2,7279271,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,0.0131,1.46
c1e18e16b0,Seismology,400,3,398,397,2,397,2,2,7279271,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,0.0129,1.98
a87532ff1b,Seismology,400,3,398,397,2,397,2,2,7279271,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,0.0128,6.21
42e5cc9168,Seismology,400,4,398,397,2,397,2,2,7423740,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,0.1955,18.68
8e36c8f5df,Seismology,400,4,398,397,2,397,2,2,7423740,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,0.1037,16.62
adcbe8af5a,Seismology,400,4,398,397,2,397,2,2,7423740,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,0.0134,1.45
0dd18c2c49,Seismology,400,4,398,397,2,397,2,2,7423740,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,0.0126,1.93
c7a26af386,Seismology,400,4,398,397,2,397,2,2,7423740,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,0.0126,6.06
0f736d496c,Seismology,400,5,398,397,2,397,2,2,7247825,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,0.2,19.52
a6ee99e233,Seismology,400,5,398,397,2,397,2,2,7247825,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,0.1042,17.04
e8169b692a,Seismology,400,5,398,397,2,397,2,2,7247825,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,0.0132,1.46
c9be7ef282,Seismology,400,5,398,397,2,397,2,2,7247825,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,0.0127,1.95
87a27b3558,Seismology,400,5,398,397,2,397,2,2,7247825,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,0.0125,6.04
324c0ca5e1,Seismology,400,6,398,397,2,397,2,2,7271369,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,0.1953,18.62
4b6be17feb,Seismology,400,6,398,397,2,397,2,2,7271369,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,0.1031,16.53
c1c8b64719,Seismology,400,6,398,397,2,397,2,2,7271369,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,0.0136,1.47
a8c66192c7,Seismology,400,6,398,397,2,397,2,2,7271369,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,0.013,1.98
4d3d412ea5,Seismology,400,6,398,397,2,397,2,2,7271369,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,0.013,6.24
366e56bdac,Seismology,400,7,398,397,2,397,2,2,7348487,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,0.1968,18.94
71d45f9360,Seismology,400,7,398,397,2,397,2,2,7348487,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,0.1027,16.64
3bede6605d,Seismology,400,7,398,397,2,397,2,2,7348487,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,0.0129,1.42
100c525fa0,Seismology,400,7,398,397,2,397,2,2,7348487,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,0.0125,1.92
f7f16e0dcb,Seismology,400,7,398,397,2,397,2,2,7348487,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,0.0125,6.04
89ba01c1d5,Seismology,400,8,398,397,2,397,2,2,7481141,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,0.1944,18.57
ab7d77e7f1,Seismology,400,8,398,397,2,397,2,2,7481141,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,0.1025,16.46
bc4d15f948,Seismology,400,8,398,397,2,397,2,2,7481141,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,0.0138,1.48
44af2db8e4,Seismology,400,8,398,397,2,397,2,2,7481141,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,0.0131,1.99
3a5d219481,Seismology,400,8,398,397,2,397,2,2,7481141,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,0.0131,6.29
74311844ec,Seismology,400,9,398,397,2,397,2,2,7121138,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,0.1941,18.61
7cf963b8f1,Seismology,400,9,398,397,2,397,2,2,7121138,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,0.0991,16.18
0ebf144bbd,Seismology,400,9,398,397,2,397,2,2,7121138,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,0.0128,1.4
b75ef5a8d8,Seismology,400,9,398,397,2,397,2,2,7121138,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,0.0124,1.9
c8e1d4839b,Seismology,400,9,398,397,2,397,2,2,7121138,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,0.0123,5.95
a07f80ad6c,Seismology,400,10,398,397,2,397,2,2,7092956,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,0.1889,18.35
349e9efc8a,Seismology,400,10,398,397,2,397,2,2,7092956,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,0.0973,15.94
8995959963,Seismology,400,10,398,397,2,397,2,2,7092956,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,0.0126,1.39
7a8a85077c,Seismology,400,10,398,397,2,397,2,2,7092956,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,0.012,1.84
2aa9db807a,Seismology,400,10,398,397,2,397,2,2,7092956,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,0.012,5.78
b32f2af6d9,Seismology,500,1,498,497,2,497,2,2,9515883,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,0.2534,24.68
9d3cd6ce76,Seismology,500,1,498,497,2,497,2,2,9515883,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,0.1302,21.39
b363b76253,Seismology,500,1,498,497,2,497,2,2,9515883,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,0.0169,1.86
da2b31e333,Seismology,500,1,498,497,2,497,2,2,9515883,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,0.016,2.46
491a7d204b,Seismology,500,1,498,497,2,497,2,2,9515883,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,0.016,7.75
6edd87ae3c,Seismology,500,2,498,497,2,497,2,2,9112574,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,0.2431,23.6
8676c3e0fd,Seismology,500,2,498,497,2,497,2,2,9112574,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,0.1268,20.66
2a216bf185,Seismology,500,2,498,497,2,497,2,2,9112574,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,0.0161,1.77
1e86f0bc52,Seismology,500,2,498,497,2,497,2,2,9112574,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,0.0154,2.37
f028df869c,Seismology,500,2,498,497,2,497,2,2,9112574,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,0.0154,7.45
7cae099dde,Seismology,500,3,498,497,2,497,2,2,9171084,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,0.248,23.98
c20448940b,Seismology,500,3,498,497,2,497,2,2,9171084,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,0.1257,20.69
d132eba196,Seismology,500,3,498,497,2,497,2,2,9171084,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,0.0162,1.79
7707168951,Seismology,500,3,498,497,2,497,2,2,9171084,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,0.0155,2.38
bf081a2aaf,Seismology,500,3,498,497,2,497,2,2,9171084,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,0.0155,7.51
5064c3a152,Seismology,500,4,498,497,2,497,2,2,9132183,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,0.2431,23.43
60a4046f5d,Seismology,500,4,498,497,2,497,2,2,9132183,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,0.1256,20.46
4199ee6385,Seismology,500,4,498,497,2,497,2,2,9132183,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,0.0163,1.78
a59d94a20d,Seismology,500,4,498,497,2,497,2,2,9132183,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,0.0155,2.38
abf972e55f,Seismology,500,4,498,497,2,497,2,2,9132183,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,0.0155,7.49
839ed489df,Seismology,500,5,498,497,2,497,2,2,9014334,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,0.2448,23.73
23cff1e6b1,Seismology,500,5,498,497,2,497,2,2,9014334,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,0.1268,20.7
10260876f7,Seismology,500,5,498,497,2,497,2,2,9014334,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,0.0163,1.79
8e28e41480,Seismology,500,5,498,497,2,497,2,2,9014334,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,0.0155,2.38
08468b53bf,Seismology,500,5,498,497,2,497,2,2,9014334,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,0.0155,7.5
5060e4559a,Seismology,500,6,498,497,2,497,2,2,9114646,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,0.2495,24.4
97e6b7cf74,Seismology,500,6,498,497,2,497,2,2,9114646,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,0.1267,20.98
f70a5d3afe,Seismology,500,6,498,497,2,497,2,2,9114646,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,0.0162,1.8
7da01a1d92,Seismology,500,6,498,497,2,497,2,2,9114646,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,0.0155,2.4
1a31cee9aa,Seismology,500,6,498,497,2,497,2,2,9114646,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,0.0156,7.54
cdd17ed46b,Seismology,500,7,498,497,2,497,2,2,9012911,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,0.2485,24.06
64268708ea,Seismology,500,7,498,497,2,497,2,2,9012911,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,0.1284,20.97
3bda70b592,Seismology,500,7,498,497,2,497,2,2,9012911,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,0.0159,1.77
11d113b491,Seismology,500,7,498,497,2,497,2,2,9012911,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,0.0153,2.36
9c122e0c52,Seismology,500,7,498,497,2,497,2,2,9012911,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,0.0153,7.41
bf2984b024,Seismology,500,8,498,497,2,497,2,2,8955758,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,0.2499,24.01
bd3d316b5e,Seismology,500,8,498,497,2,497,2,2,8955758,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,0.1291,20.99
992f3753ef,Seismology,500,8,498,497,2,497,2,2,8955758,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,0.0161,1.79
49ea0f39a4,Seismology,500,8,498,497,2,497,2,2,8955758,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,0.0154,2.37
a0169191bd,Seismology,500,8,498,497,2,497,2,2,8955758,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,0.0154,7.47
b85ff851ed,Seismology,500,9,498,497,2,497,2,2,8877460,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,0.2402,23.41
fa72a495c1,Seismology,500,9,498,497,2,497,2,2,8877460,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,0.1237,20.32
b054e6f282,Seismology,500,9,498,497,2,497,2,2,8877460,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,0.0157,1.74
154c51dcc7,Seismology,500,9,498,497,2,497,2,2,8877460,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,0.015,2.32
bbb0bca240,Seismology,500,9,498,497,2,497,2,2,8877460,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,0.015,7.27
f18091a0c4,Seismology,500,10,498,497,2,497,2,2,9226220,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,0.2457,23.73
29bb56f4a4,Seismology,500,10,498,497,2,497,2,2,9226220,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,0.1246,20.5
dc817c6659,Seismology,500,10,498,497,2,497,2,2,9226220,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,0.0164,1.8
f6c573aadc,Seismology,500,10,498,497,2,497,2,2,9226220,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,0.0159,2.44
5b594c6348,Seismology,500,10,498,497,2,497,2,2,9226220,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,0.016,7.7
24814d654e,Seismology,700,1,698,697,2,697,2,2,12898830,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,0.3259,31.76
007aaf60e4,Seismology,700,1,698,697,2,697,2,2,12898830,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,0.1642,27.24
b45fc436c5,Seismology,700,1,698,697,2,697,2,2,12898830,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,0.022,2.42
60314ee14e,Seismology,700,1,698,697,2,697,2,2,12898830,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,0.0217,3.32
f29c575ea4,Seismology,700,1,698,697,2,697,2,2,12898830,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,0.0217,10.47
48b00a726a,Seismology,700,2,698,697,2,697,2,2,12823456,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,0.3485,33.57
a5c701dddc,Seismology,700,2,698,697,2,697,2,2,12823456,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,0.1775,29.1
33191f271d,Seismology,700,2,698,697,2,697,2,2,12823456,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,0.0222,2.47
928ed19993,Seismology,700,2,698,697,2,697,2,2,12823456,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,0.0216,3.32
957d5d7fea,Seismology,700,2,698,697,2,697,2,2,12823456,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,0.0216,10.44
dc881cda16,Seismology,700,3,698,697,2,697,2,2,12623748,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,0.3414,33.38
a40a542d79,Seismology,700,3,698,697,2,697,2,2,12623748,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,0.171,28.5
a1714ca242,Seismology,700,3,698,697,2,697,2,2,12623748,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,0.0219,2.45
13cfed8168,Seismology,700,3,698,697,2,697,2,2,12623748,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,0.0214,3.29
dd27e3e14b,Seismology,700,3,698,697,2,697,2,2,12623748,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,0.0214,10.34
1c47f3caa4,Seismology,700,4,698,697,2,697,2,2,12734510,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,0.3454,33.74
c7b2cc525b,Seismology,700,4,698,697,2,697,2,2,12734510,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,0.173,28.82
a10752bb66,Seismology,700,4,698,697,2,697,2,2,12734510,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,0.0223,2.49
727d1489ed,Seismology,700,4,698,697,2,697,2,2,12734510,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,0.0214,3.3
20c7bcc169,Seismology,700,4,698,697,2,697,2,2,12734510,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,0.0214,10.37
7e98d4bbb2,Seismology,700,5,698,697,2,697,2,2,12626990,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,0.3337,32.46
eb65ba1fab,Seismology,700,5,698,697,2,697,2,2,12626990,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,0.1691,27.95
673ed851da,Seismology,700,5,698,697,2,697,2,2,12626990,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,0.0217,2.41
100ee0483b,Seismology,700,5,698,697,2,697,2,2,12626990,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,0.0212,3.25
d8756d7eeb,Seismology,700,5,698,697,2,697,2,2,12626990,lenovo_sr850,1,344,344,688.0,3125,0.01,1000,450,1578,0.0212,10.22
eeeb391c01,Seismology,700,6,698,697,2,697,2,2,12822049,lenovo_st45,1,12,12,40.8,3125,0.01,1000,21.5,105,0.3248,31.53
ca96b93a96,Seismology,700,6,698,697,2,697,2,2,12822049,lenovo_thinkedge,2,16,32,32.0,3125,0.01,1000,44.7,89,0.1666,27.35
d7297b5cce,Seismology,700,6,698,697,2,697,2,2,12822049,dell_r6715,1,160,160,336.0,3125,0.01,1000,72.8,374,0.0225,2.45
408ecd3497,Seismology,700,6,698,697,2,697,2,2,12822049,dell_r6725,1,320,320,672.0,3125,0.01,1000,135,711,0.0219,3.34
