ACTUAL_NUM_TASKS,CRITICAL_PATH_TASKS,DAG_DEPTH,ENERGY_JOULES,MAX_PARALLEL_WIDTH,NUM_EDGES,NUM_TASK_CATEGORIES,PLATFORM_CORES_PER_HOST,PLATFORM_DISK_BW_MBPS,PLATFORM_HOST_SPEED_GF,PLATFORM_NAME,PLATFORM_NET_BW_MBPS,PLATFORM_NET_LATENCY_MS,PLATFORM_NUM_HOSTS,PLATFORM_TOTAL_CORES,PLATFORM_WATT_BUSY,PLATFORM_WATT_IDLE,SIMULATED_MAKESPAN_SEC,TOTAL_INPUT_BYTES,WORKFLOW_TYPE
298,3,2,29083.96,164,445,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,215.400255,215250181347,Genome
298,3,2,28026.06,163,444,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,207.567014,207447531281,Genome
298,3,2,30004.09,162,442,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,222.215138,222054035933,Genome
298,3,2,27776.22,164,450,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,205.714124,205556705080,Genome
298,3,2,30868.59,159,435,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,228.620369,228496768775,Genome
298,3,2,31082.35,162,439,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,230.204491,230089037802,Genome
298,3,2,29719.91,164,442,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,220.109696,219943855701,Genome
298,3,2,29065.54,163,440,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,215.264224,215137781056,Genome
298,3,2,95073.75,166,445,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,211.255579,211086318306,Genome
298,3,2,94507.4,164,442,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,209.998107,209862295784,Genome
298,3,2,97681.24,162,442,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,217.050111,216920012304,Genome
298,3,2,95061.81,163,443,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,211.229716,211095848665,Genome
298,3,2,105451.3,163,443,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,234.316728,234121022356,Genome
298,3,2,92134.52,163,443,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,204.72415,204566286834,Genome
298,3,2,92441.72,162,444,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,205.407166,205278775568,Genome
298,3,2,94150.4,164,445,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,209.204144,209056614438,Genome
298,3,2,90663.62,167,445,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,201.455374,201270449540,Genome
298,3,2,93983.41,160,437,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,208.832695,208629715699,Genome
398,3,2,29676.79,241,528,4,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,407.454758,407283552839,Genome
398,3,2,31420.8,242,527,4,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,431.398537,431222482362,Genome
398,3,2,30953.94,243,529,4,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,424.994954,424782221726,Genome
398,3,2,31248.79,242,527,4,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,429.041826,428845313514,Genome
398,3,2,32135.69,244,525,4,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,441.217913,441012437058,Genome
398,3,2,31520.03,242,528,4,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,432.775998,432574538339,Genome
398,3,2,31542.81,247,522,4,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,433.077065,432896832565,Genome
398,3,2,32366.52,243,526,4,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,444.391617,444217565797,Genome
398,3,2,31181.84,243,526,4,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,428.124678,427984109202,Genome
398,3,2,30873.85,245,524,4,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,423.882444,423692271780,Genome
398,3,2,58579.21,241,528,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,433.868817,433729986933,Genome
398,3,2,57006.49,240,529,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,422.222093,422105169502,Genome
398,3,2,55754.41,241,528,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,412.945994,412853202029,Genome
398,3,2,57832.87,245,524,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,428.342671,428244864882,Genome
398,3,2,56292.51,244,526,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,416.930125,416774985265,Genome
398,3,2,57262.02,247,522,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,424.11188,423973203970,Genome
398,3,2,56238.89,246,523,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,416.532122,416369191449,Genome
398,3,2,57051.02,244,525,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,422.547617,422386167864,Genome
398,3,2,56317.67,243,526,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,417.119268,417033029743,Genome
398,3,2,57752.1,241,530,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,427.742922,427590760957,Genome
398,3,2,195192.98,245,525,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,433.734515,433622391881,Genome
398,3,2,196743.19,245,524,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,437.179079,437005799597,Genome
398,3,2,194331.31,242,529,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,431.821129,431683817404,Genome
398,3,2,193639.72,243,526,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,430.283557,430172995528,Genome
398,3,2,188009.71,240,529,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,417.771735,417647016911,Genome
398,3,2,188400.89,244,525,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,418.640985,418502726825,Genome
398,3,2,188084.8,241,529,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,417.938829,417818291232,Genome
398,3,2,193398.55,245,528,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,429.747315,429620457833,Genome
398,3,2,191852.06,243,526,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,426.310743,426147354127,Genome
398,3,2,199575.64,239,530,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,443.475043,443339946873,Genome
498,3,2,40270.36,315,645,4,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,552.91644,552698706831,Genome
498,3,2,36385.98,300,665,4,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,499.546261,499313424023,Genome
498,3,2,38460.22,300,665,4,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,528.053789,527869540304,Genome
498,3,2,37087.8,299,664,4,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,509.200767,508949822121,Genome
498,3,2,38368.43,300,670,4,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,526.791713,526572375467,Genome
498,3,2,37501.14,301,662,4,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,514.874855,514636199726,Genome
498,3,2,39491.6,300,666,4,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,542.221865,542032875087,Genome
498,3,2,38011.25,301,662,4,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,521.870437,521645242802,Genome
498,3,2,37373.73,307,661,4,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,513.129188,512941668348,Genome
498,3,2,38746.9,308,655,4,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,531.995698,531789198000,Genome
498,3,2,71256.17,301,668,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,527.758685,527624715495,Genome
498,3,2,71059.07,303,660,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,526.29928,526146202309,Genome
498,3,2,70611.4,302,664,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,522.985829,522860472240,Genome
498,3,2,71011.69,303,662,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,525.9476,525789128671,Genome
498,3,2,69434.49,305,658,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,514.266701,514067171581,Genome
498,3,2,70329.49,298,665,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,520.891131,520716726465,Genome
498,3,2,74123.52,313,647,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,548.996783,548855140584,Genome
498,3,2,70621.61,301,675,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,523.056728,522936734374,Genome
498,3,2,72283.65,299,670,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,535.368648,535205569981,Genome
498,3,2,72157.23,302,666,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,534.432644,534291861984,Genome
498,3,2,245440.27,313,651,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,545.387425,545211493637,Genome
498,3,2,231964.47,296,672,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,515.439991,515251320939,Genome
498,3,2,238110.71,298,667,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,529.100417,528941637761,Genome
498,3,2,235009.59,298,675,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,522.209442,522043520519,Genome
498,3,2,232222.85,302,665,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,516.017536,515842818462,Genome
498,3,2,246161.15,302,669,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,546.989867,546859018240,Genome
498,3,2,233613.11,297,672,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,519.103879,518949352077,Genome
498,3,2,244436.0,315,647,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,543.157249,543025311496,Genome
498,3,2,243315.01,310,671,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,540.663725,540485450333,Genome
498,3,2,237213.74,299,664,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,527.108251,526950981523,Genome
698,3,2,54558.68,431,917,4,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,749.068125,748806118752,Genome
698,3,2,55290.23,427,921,4,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,759.118649,758915994185,Genome
698,3,2,54852.75,432,916,4,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,753.115608,752901616445,Genome
698,3,2,54754.22,437,912,4,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,751.776531,751554675051,Genome
698,3,2,56082.33,433,915,4,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,770.011905,769736902611,Genome
698,3,2,56560.52,437,911,4,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,776.5831,776401897291,Genome
698,3,2,54737.84,431,918,4,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,751.529921,751229461646,Genome
698,3,2,52607.41,430,920,4,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,722.276235,722005657656,Genome
698,3,2,54667.95,429,919,4,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,750.587973,750342352766,Genome
698,3,2,54083.99,429,919,4,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,742.555523,742350228011,Genome
698,3,2,100758.64,430,919,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,746.274298,746048103285,Genome
698,3,2,100788.54,430,927,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,746.489027,746268913076,Genome
698,3,2,100921.62,432,919,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,747.477834,747234710962,Genome
698,3,2,98814.4,430,918,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,731.86527,731674721821,Genome
698,3,2,100066.88,430,918,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,741.14426,740929209317,Genome
698,3,2,97859.05,430,918,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,724.790373,724528041235,Genome
698,3,2,101197.18,432,916,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,749.51868,749292505135,Genome
698,3,2,103567.73,433,915,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,767.076995,766853081771,Genome
698,3,2,99910.4,432,916,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,739.984837,739771223191,Genome
698,3,2,104479.31,434,914,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,773.830141,773584194010,Genome
698,3,2,340673.38,429,919,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,757.005375,756822661834,Genome
698,3,2,336424.65,430,918,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,747.561656,747365166013,Genome
698,3,2,343483.89,434,914,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,763.248541,763059778681,Genome
698,3,2,337442.33,427,923,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,749.823085,749641466177,Genome
698,3,2,323859.03,427,921,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,719.637015,719439683543,Genome
698,3,2,329662.95,431,919,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,732.536381,732303578497,Genome
698,3,2,347119.68,429,922,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,771.330306,771131302882,Genome
698,3,2,346454.48,429,919,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,769.851668,769663583999,Genome
698,3,2,331425.22,426,922,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,736.450272,736294172911,Genome
698,3,2,346991.1,433,919,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,771.042817,770812245476,Genome
998,3,2,77130.69,615,1323,4,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,1058.979023,1058730828219,Genome
998,3,2,79079.37,620,1311,4,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,1085.736252,1085368213711,Genome
998,3,2,78891.11,621,1309,4,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,1083.162371,1082824602314,Genome
998,3,2,78920.86,615,1316,4,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,1083.566609,1083284777630,Genome
998,3,2,78523.01,617,1321,4,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,1078.122284,1077775643730,Genome
998,3,2,78767.75,617,1313,4,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,1081.481618,1081079704540,Genome
998,3,2,82562.08,630,1294,4,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,1133.603832,1133358710048,Genome
998,3,2,77067.45,611,1324,4,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,1058.124849,1057766420671,Genome
998,3,2,77235.63,616,1312,4,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,1060.438814,1060065804469,Genome
998,3,2,78605.54,617,1312,4,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,1079.24337,1078892255717,Genome
998,3,2,147184.07,628,1298,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,1090.125172,1089851436949,Genome
998,3,2,144414.2,615,1323,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,1069.600766,1069307175339,Genome
998,3,2,154423.9,622,1305,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,1143.752632,1143500024228,Genome
998,3,2,146502.59,619,1315,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,1085.07454,1084807682801,Genome
998,3,2,151677.29,627,1299,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,1123.40265,1123182790136,Genome
998,3,2,144362.18,612,1315,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,1069.221789,1068890426383,Genome
998,3,2,151164.86,619,1312,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,1119.606456,1119279245936,Genome
998,3,2,147313.26,628,1297,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,1091.078373,1090868554533,Genome
998,3,2,144379.79,615,1317,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,1069.352371,1069100911824,Genome
998,3,2,147846.4,621,1313,4,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,1095.024608,1094826624558,Genome
998,3,2,505186.98,631,1297,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,1122.569806,1122336019107,Genome
998,3,2,501051.63,629,1302,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,1113.377571,1113125430796,Genome
998,3,2,490524.48,629,1297,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,1089.983511,1089723718124,Genome
998,3,2,501078.43,625,1306,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,1113.434994,1113137512189,Genome
998,3,2,476802.84,613,1319,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,1059.492327,1059221467561,Genome
998,3,2,499952.98,630,1300,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,1110.936307,1110668798706,Genome
998,3,2,500990.03,629,1299,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,1113.24207,1112955846091,Genome
998,3,2,500431.18,619,1311,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,1111.997737,1111757835432,Genome
998,3,2,476246.18,626,1300,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,1058.254171,1057978101880,Genome
998,3,2,489210.78,628,1298,4,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,1087.06579,1086749209694,Genome
48,3,2,11514.23,45,135,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,157.692718,157199475966,Blast
48,3,2,12092.16,45,135,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,165.599698,165167434754,Blast
48,3,2,10935.13,45,135,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,149.726698,149227078516,Blast
48,3,2,12595.48,45,135,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,172.560814,172368602256,Blast
48,3,2,11505.79,45,135,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,157.608602,157297553799,Blast
48,3,2,10421.26,45,135,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,142.723078,142285874411,Blast
48,3,2,11018.62,45,135,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,150.939314,150550127424,Blast
48,3,2,11200.63,45,135,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,153.402148,152892871389,Blast
48,3,2,12248.08,45,135,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,167.802825,167363406410,Blast
48,3,2,11196.67,45,135,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,153.359512,152973249415,Blast
48,3,2,23777.37,45,135,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,176.010655,175763524413,Blast
48,3,2,21100.74,45,135,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,156.18031,155969187542,Blast
48,3,2,22051.29,45,135,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,163.219008,162950824498,Blast
48,3,2,20319.68,45,135,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,150.396704,150128490473,Blast
48,3,2,18764.47,45,135,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,138.883833,138632664046,Blast
48,3,2,21675.3,45,135,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,160.456984,160259927850,Blast
48,3,2,22287.07,45,135,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,164.97251,164734720588,Blast
48,3,2,18344.56,45,135,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,135.773146,135584957796,Blast
48,3,2,22145.09,45,135,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,163.921056,163662076656,Blast
48,3,2,19917.43,45,135,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,147.422928,147143008345,Blast
48,3,2,75722.08,45,135,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,168.210242,167940543296,Blast
48,3,2,70052.0,45,135,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,155.604663,155347245214,Blast
48,3,2,71725.97,45,135,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,159.332777,159103773745,Blast
48,3,2,75905.35,45,135,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,168.617245,168368283971,Blast
48,3,2,72704.82,45,135,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,161.503125,161250999855,Blast
48,3,2,62691.15,45,135,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,139.252636,138988352715,Blast
48,3,2,64568.49,45,135,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,143.427856,143326534299,Blast
48,3,2,74730.74,45,135,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,166.022423,165772564556,Blast
48,3,2,71725.86,45,135,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,159.335007,159222319557,Blast
48,3,2,76222.01,45,135,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,169.327141,169117341367,Blast
98,3,2,25164.55,95,285,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,344.733236,344334488240,Blast
98,3,2,22622.11,95,285,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,309.869035,309515244641,Blast
98,3,2,25679.55,95,285,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,351.793216,351348527504,Blast
98,3,2,24703.27,95,285,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,338.423567,337837906586,Blast
98,3,2,26839.88,95,285,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,367.785473,367202244571,Blast
98,3,2,26223.2,95,285,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,359.286184,358788108013,Blast
98,3,2,25067.25,95,285,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,343.49909,343047340972,Blast
98,3,2,25089.21,95,285,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,343.72506,343188028241,Blast
98,3,2,26227.39,95,285,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,359.363686,358807075402,Blast
98,3,2,24852.85,95,285,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,340.365334,339811995246,Blast
98,3,2,46304.83,95,285,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,342.737504,342523222404,Blast
98,3,2,46015.3,95,285,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,340.637735,340346942303,Blast
98,3,2,46948.98,95,285,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,347.553232,347313340061,Blast
98,3,2,45131.92,95,285,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,334.086662,333821694398,Blast
98,3,2,46936.19,95,285,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,347.433453,347292164260,Blast
98,3,2,43221.67,95,285,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,319.92175,319633696160,Blast
98,3,2,44768.45,95,285,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,331.368824,331133443266,Blast
98,3,2,42072.89,95,285,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,311.393879,311163508054,Blast
98,3,2,47357.81,95,285,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,350.572041,350386424774,Blast
98,3,2,43983.45,95,285,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,325.566769,325284750271,Blast
98,3,2,157683.99,95,285,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,350.281133,350031092350,Blast
98,3,2,152225.09,95,285,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,338.149963,338009610857,Blast
98,3,2,151658.99,95,285,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,336.893756,336666427105,Blast
98,3,2,144633.84,95,285,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,321.277256,321046382591,Blast
98,3,2,158059.65,95,285,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,351.124691,350876743538,Blast
98,3,2,158896.5,95,285,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,352.976261,352824919410,Blast
98,3,2,154515.16,95,285,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,343.236906,342976177856,Blast
98,3,2,153368.15,95,285,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,340.696596,340480373657,Blast
98,3,2,153915.18,95,285,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,341.91527,341675440072,Blast
98,3,2,157198.08,95,285,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,349.210478,349039265975,Blast
148,3,2,37187.08,145,435,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,509.415371,508850786442,Blast
148,3,2,39124.91,145,435,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,536.039266,535576237588,Blast
148,3,2,37540.93,145,435,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,514.223814,513729172377,Blast
148,3,2,37496.47,145,435,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,513.671251,513110366958,Blast
148,3,2,38177.47,145,435,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,523.001688,522467333864,Blast
148,3,2,39706.01,145,435,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,543.941826,543451664658,Blast
148,3,2,37532.37,145,435,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,514.15405,513617298339,Blast
148,3,2,37579.13,145,435,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,514.847394,514328019866,Blast
148,3,2,37748.31,145,435,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,517.141878,516619168599,Blast
148,3,2,36540.85,145,435,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,500.55489,500059446429,Blast
148,3,2,74240.02,145,435,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,549.566527,549311767371,Blast
